geo,year,country,recycling_rate,waste_generated_kg_pc,landfill_kg_pc,incineration_kg_pc,material_recycling_kg_pc,compost_digest_kg_pc,circular_material_use_rate,resource_productivity,environmental_tax_gdp,gdp_pc_eur,household_consumption_pc_eur,population_density,landfill_rate_proxy,incineration_rate_proxy,material_recycling_rate_proxy,compost_digest_rate_proxy,recycling_rate_lag1,recycling_rate_lag2,waste_generated_kg_pc_lag1,waste_generated_kg_pc_lag2,landfill_rate_proxy_lag1,landfill_rate_proxy_lag2,incineration_rate_proxy_lag1,incineration_rate_proxy_lag2,material_recycling_rate_proxy_lag1,material_recycling_rate_proxy_lag2,compost_digest_rate_proxy_lag1,compost_digest_rate_proxy_lag2,circular_material_use_rate_lag1,circular_material_use_rate_lag2,resource_productivity_lag1,resource_productivity_lag2,environmental_tax_gdp_lag1,environmental_tax_gdp_lag2,gdp_pc_eur_lag1,gdp_pc_eur_lag2,household_consumption_pc_eur_lag1,household_consumption_pc_eur_lag2,population_density_lag1,population_density_lag2,recycling_rate_trend_3y,landfill_rate_trend_3y,incineration_rate_trend_3y,ec_eea_2025_risk_label
AT,2015,Austria,56.9,560.0,17.0,212.0,144.0,175.0,11.2,2.2512,2.64,39640,20700,104.9,3.0357142857142856,37.857142857142854,25.714285714285715,31.25,56.3,57.7,565.0,578.0,4.070796460176991,3.9792387543252596,36.283185840707965,34.94809688581315,25.486725663716815,24.567474048442907,30.97345132743363,33.21799307958477,9.9,9.1,2.1467,2.1832,2.62,2.56,38640.0,37890.0,20390.0,20160.0,103.7,102.9,-0.2666666666666681,-0.4273583353894234,1.0473723168023668,0
AT,2016,Austria,57.6,564.0,15.0,212.0,144.0,181.0,11.9,2.2558,2.65,40690,21090,106.0,2.6595744680851063,37.5886524822695,25.53191489361702,32.09219858156028,56.9,56.3,560.0,565.0,3.0357142857142856,4.070796460176991,37.857142857142854,36.283185840707965,25.714285714285715,25.486725663716815,31.25,30.97345132743363,11.2,9.9,2.2512,2.1467,2.64,2.62,39640.0,38640.0,20700.0,20390.0,104.9,103.7,-0.033333333333333805,-0.4398880954133844,0.880185198818784,0
AT,2017,Austria,57.8,570.0,12.0,221.0,147.0,182.0,12.0,2.3004,2.64,41760,21760,106.8,2.1052631578947367,38.771929824561404,25.789473684210527,31.92982456140351,57.6,56.9,564.0,560.0,2.6595744680851063,3.0357142857142856,37.5886524822695,37.857142857142854,25.53191489361702,25.714285714285715,32.09219858156028,31.25,11.9,11.2,2.2558,2.2512,2.65,2.64,40690.0,39640.0,21090.0,20700.0,106.0,104.9,0.5,-0.6551777674274182,0.8295813279511464,0
AT,2018,Austria,57.7,579.0,13.0,224.0,147.0,187.0,11.8,2.3507,2.5,43360,22310,107.1,2.245250431778929,38.6873920552677,25.38860103626943,32.29706390328152,57.8,57.6,570.0,564.0,2.1052631578947367,2.6595744680851063,38.771929824561404,37.5886524822695,25.789473684210527,25.53191489361702,31.92982456140351,32.09219858156028,12.0,11.9,2.3004,2.2558,2.64,2.65,41760.0,40690.0,21760.0,21090.0,106.8,106.0,0.2666666666666681,-0.26348795131178554,0.2767497327082822,0
AT,2019,Austria,58.2,588.0,12.0,226.0,154.0,189.0,11.5,2.3512,2.45,44570,22750,107.6,2.0408163265306123,38.435374149659864,26.19047619047619,32.142857142857146,57.7,57.8,579.0,570.0,2.245250431778929,2.1052631578947367,38.6873920552677,38.771929824561404,25.38860103626943,25.789473684210527,32.29706390328152,31.92982456140351,11.8,12.0,2.3507,2.3004,2.5,2.64,43360.0,41760.0,22310.0,21760.0,107.1,106.8,0.20000000000000048,-0.20625271385149802,0.28224055579678736,0
AT,2020,Austria,62.3,834.0,15.0,299.0,337.0,179.0,11.4,2.1864,2.32,42650,21150,107.6,1.7985611510791366,35.851318944844124,40.407673860911274,21.46282973621103,58.2,57.7,588.0,579.0,2.0408163265306123,2.245250431778929,38.435374149659864,38.6873920552677,26.19047619047619,25.38860103626943,32.142857142857146,32.29706390328152,11.5,11.8,2.3512,2.3507,2.45,2.5,44570.0,43360.0,22750.0,22310.0,107.6,107.1,1.5,-0.1022340022718667,-0.9735369599057601,0
AT,2021,Austria,62.5,835.0,17.0,296.0,343.0,174.0,11.2,2.1872,2.41,45380,22530,108.1,2.035928143712575,35.449101796407184,41.07784431137725,20.838323353293415,62.3,58.2,834.0,588.0,1.7985611510791366,2.0408163265306123,35.851318944844124,38.435374149659864,40.407673860911274,26.19047619047619,21.46282973621103,32.142857142857146,11.4,11.5,2.1864,2.3512,2.32,2.45,42650.0,44570.0,21150.0,22750.0,107.6,107.6,1.599999999999999,-0.06977409602211804,-1.0794300862868387,0
AT,2022,Austria,62.6,803.0,17.0,284.0,334.0,163.0,12.2,2.4308,1.9,49640,25290,109.6,2.1170610211706102,35.36737235367372,41.59402241594022,20.298879202988793,62.5,62.3,835.0,834.0,2.035928143712575,1.7985611510791366,35.449101796407184,35.851318944844124,41.07784431137725,40.407673860911274,20.838323353293415,21.46282973621103,11.2,11.4,2.1872,2.1864,2.41,2.32,45380.0,42650.0,22530.0,21150.0,108.1,107.6,1.4666666666666661,0.02541489821333265,-1.0226672653287139,0
AT,2023,Austria,62.8,782.0,14.0,277.0,319.0,168.0,14.2,2.5435,2.0,52330,27050,110.7,1.7902813299232736,35.42199488491048,40.79283887468031,21.483375959079282,62.6,62.5,803.0,835.0,2.1170610211706102,2.035928143712575,35.36737235367372,35.449101796407184,41.59402241594022,41.07784431137725,20.298879202988793,20.838323353293415,12.2,11.2,2.4308,2.1872,1.9,2.41,49640.0,45380.0,25290.0,22530.0,109.6,108.1,0.16666666666666666,-0.00275994038528767,-0.14310801997788047,0
BE,2005,Belgium,55.6,482.0,56.0,180.0,156.0,112.0,,2.4345,2.53,29590,14850,345.5,11.618257261410788,37.344398340248965,32.365145228215766,23.236514522821576,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
BE,2006,Belgium,56.1,485.0,47.0,169.0,160.0,113.0,,2.3962,2.36,30830,15430,347.8,9.690721649484535,34.845360824742265,32.98969072164948,23.298969072164947,55.6,,482.0,,11.618257261410788,,37.344398340248965,,32.365145228215766,,23.236514522821576,,,,2.4345,,2.53,,29590.0,,14850.0,,345.5,,,,,0
BE,2007,Belgium,56.8,493.0,47.0,186.0,164.0,116.0,,2.3244,2.33,32340,16050,350.4,9.533468559837727,37.72819472616633,33.2657200811359,23.529411764705884,56.1,55.6,485.0,482.0,9.690721649484535,11.618257261410788,34.845360824742265,37.344398340248965,32.98969072164948,32.365145228215766,23.298969072164947,23.236514522821576,,,2.3962,2.4345,2.36,2.53,30830.0,29590.0,15430.0,14850.0,347.8,345.5,,,,0
BE,2008,Belgium,52.7,480.0,19.0,184.0,155.0,98.0,,2.3497,2.3,32840,16660,353.1,3.9583333333333335,38.333333333333336,32.291666666666664,20.416666666666668,56.8,56.1,493.0,485.0,9.533468559837727,9.690721649484535,37.72819472616633,34.845360824742265,33.2657200811359,32.98969072164948,23.529411764705884,23.298969072164947,,,2.3244,2.3962,2.33,2.36,32340.0,30830.0,16050.0,15430.0,350.4,347.8,-0.9666666666666662,-2.553307976025818,0.3296449976947902,0
BE,2009,Belgium,53.9,467.0,15.0,176.0,157.0,95.0,,2.5366,2.35,32210,16680,356.0,3.2119914346895073,37.687366167023555,33.61884368308351,20.342612419700213,52.7,56.8,480.0,493.0,3.9583333333333335,9.533468559837727,38.333333333333336,37.72819472616633,32.291666666666664,33.2657200811359,20.416666666666668,23.529411764705884,,,2.3497,2.3244,2.3,2.33,32840.0,32340.0,16660.0,16050.0,353.1,350.4,-0.7333333333333343,-2.1595767382650095,0.9473351140937633,0
BE,2010,Belgium,54.8,456.0,7.0,178.0,153.0,97.0,13.5,2.6086,2.43,33340,17460,359.5,1.5350877192982457,39.03508771929825,33.55263157894737,21.271929824561404,53.9,52.7,467.0,480.0,3.2119914346895073,3.9583333333333335,37.687366167023555,38.333333333333336,33.61884368308351,32.291666666666664,20.342612419700213,20.416666666666668,,,2.5366,2.3497,2.35,2.3,32210.0,32840.0,16680.0,16660.0,356.0,353.1,-0.6666666666666666,-2.666126946846494,0.4356309977106392,0
BE,2011,Belgium,54.4,455.0,4.0,182.0,154.0,93.0,14.4,2.4793,2.53,34310,17800,364.3,0.8791208791208791,40.0,33.84615384615385,20.439560439560438,54.8,53.9,456.0,467.0,1.5350877192982457,3.2119914346895073,39.03508771929825,37.687366167023555,33.55263157894737,33.61884368308351,21.271929824561404,20.342612419700213,13.5,,2.6086,2.5366,2.43,2.35,33340.0,32210.0,17460.0,16680.0,359.5,356.0,0.5666666666666652,-1.0264041514041515,0.5555555555555548,0
BE,2012,Belgium,53.4,445.0,3.0,184.0,144.0,93.0,17.3,2.6857,2.48,34930,18340,366.3,0.6741573033707865,41.348314606741575,32.359550561797754,20.89887640449438,54.4,54.8,455.0,456.0,0.8791208791208791,1.5350877192982457,40.0,39.03508771929825,33.84615384615385,33.55263157894737,20.439560439560438,21.271929824561404,14.4,13.5,2.4793,2.6086,2.53,2.43,34310.0,33340.0,17800.0,17460.0,364.3,359.5,-0.16666666666666666,-0.8459447104395736,1.2203161465726733,0
BE,2013,Belgium,52.8,436.0,4.0,191.0,138.0,92.0,17.2,2.7175,2.49,35360,18680,368.0,0.9174311926605505,43.80733944954128,31.65137614678899,21.10091743119266,53.4,54.4,445.0,455.0,0.6741573033707865,0.8791208791208791,41.348314606741575,40.0,32.359550561797754,33.84615384615385,20.89887640449438,20.439560439560438,17.3,14.4,2.6857,2.4793,2.48,2.53,34930.0,34310.0,18340.0,17800.0,366.3,364.3,-0.6666666666666666,-0.20588550887923174,1.5907505767476782,0
BE,2014,Belgium,53.8,425.0,4.0,185.0,142.0,87.0,17.9,2.7843,2.51,36130,18940,369.6,0.9411764705882353,43.529411764705884,33.411764705882355,20.470588235294116,52.8,53.4,436.0,445.0,0.9174311926605505,0.6741573033707865,43.80733944954128,41.348314606741575,31.65137614678899,32.359550561797754,21.10091743119266,20.89887640449438,17.2,17.3,2.7175,2.6857,2.49,2.48,35360.0,34930.0,18680.0,18340.0,368.0,366.3,-0.20000000000000048,0.02068519715578539,1.1764705882352946,0
BE,2015,Belgium,53.5,412.0,4.0,182.0,140.0,80.0,18.0,2.8475,2.55,36860,19280,371.8,0.970873786407767,44.1747572815534,33.980582524271846,19.41747572815534,53.8,52.8,425.0,436.0,0.9411764705882353,0.9174311926605505,43.529411764705884,43.80733944954128,33.411764705882355,31.65137614678899,20.470588235294116,21.10091743119266,17.9,17.2,2.7843,2.7175,2.51,2.49,36130.0,35360.0,18940.0,18680.0,369.6,368.0,0.033333333333333805,0.09890549434566016,0.9421475582706075,0
BE,2016,Belgium,53.5,419.0,3.0,186.0,139.0,85.0,18.0,2.8807,2.68,37810,19780,373.7,0.7159904534606205,44.39140811455847,33.17422434367542,20.286396181384248,53.5,53.8,412.0,425.0,0.970873786407767,0.9411764705882353,44.1747572815534,43.529411764705884,33.980582524271846,33.411764705882355,19.41747572815534,20.470588235294116,18.0,17.9,2.8475,2.7843,2.55,2.51,36860.0,36130.0,19280.0,18940.0,371.8,369.6,0.23333333333333428,-0.06714691306664333,0.1946895550057306,0
BE,2017,Belgium,53.9,411.0,4.0,176.0,140.0,81.0,18.9,2.8577,2.7,38980,20490,373.6,0.9732360097323601,42.82238442822384,34.0632603406326,19.708029197080293,53.5,53.5,419.0,412.0,0.7159904534606205,0.970873786407767,44.39140811455847,44.1747572815534,33.17422434367542,33.980582524271846,20.286396181384248,19.41747572815534,18.0,18.0,2.8807,2.8475,2.68,2.55,37810.0,36860.0,19780.0,19280.0,373.7,371.8,0.033333333333333805,0.010686513048041616,-0.23567577882734744,0
BE,2018,Belgium,54.4,409.0,4.0,177.0,141.0,82.0,20.6,3.0245,2.69,40210,21150,375.3,0.9779951100244498,43.27628361858191,34.474327628361856,20.04889975550122,53.9,53.5,411.0,419.0,0.9732360097323601,0.7159904534606205,42.82238442822384,44.39140811455847,34.0632603406326,33.17422434367542,19.708029197080293,20.286396181384248,18.9,18.0,2.8577,2.8807,2.7,2.68,38980.0,37810.0,20490.0,19780.0,373.6,373.7,0.29999999999999954,0.0023737745388942764,-0.29949122099049674,0
BE,2019,Belgium,54.7,416.0,4.0,178.0,142.0,86.0,20.5,2.973,2.63,41730,21660,377.3,0.9615384615384616,42.78846153846154,34.13461538461539,20.673076923076923,54.4,53.9,409.0,411.0,0.9779951100244498,0.9732360097323601,43.27628361858191,42.82238442822384,34.474327628361856,34.0632603406326,20.04889975550122,19.708029197080293,20.6,18.9,3.0245,2.8577,2.69,2.7,40210.0,38980.0,21150.0,20490.0,375.3,373.6,0.40000000000000097,0.08184933602594702,-0.5343155253656443,0
BE,2020,Belgium,51.4,729.0,2.0,353.0,235.0,137.0,22.9,3.0998,2.5,40190,20200,377.3,0.27434842249657065,48.42249657064472,32.23593964334705,18.792866941015088,54.7,54.4,416.0,409.0,0.9615384615384616,0.9779951100244498,42.78846153846154,43.27628361858191,34.13461538461539,34.474327628361856,20.673076923076923,20.04889975550122,20.5,20.6,2.973,3.0245,2.63,2.69,41730.0,40210.0,21660.0,21150.0,377.3,375.3,-0.8333333333333334,-0.2329625290785965,1.8667040474736254,0
BE,2021,Belgium,55.5,755.0,3.0,332.0,260.0,152.0,21.3,3.3545,2.48,43680,21800,378.9,0.3973509933774834,43.973509933774835,34.437086092715234,20.132450331125828,51.4,54.7,729.0,416.0,0.27434842249657065,0.9615384615384616,48.42249657064472,42.78846153846154,32.23593964334705,34.13461538461539,18.792866941015088,20.673076923076923,22.9,20.5,3.0998,2.973,2.5,2.63,40190.0,41730.0,20200.0,21660.0,377.3,377.3,0.36666666666666714,-0.19354803888232217,0.2324087717309761,0
BE,2022,Belgium,54.7,690.0,1.0,311.0,233.0,135.0,17.8,3.1137,2.21,48090,24800,383.6,0.14492753623188406,45.072463768115945,33.768115942028984,19.565217391304348,55.5,51.4,755.0,729.0,0.3973509933774834,0.27434842249657065,43.973509933774835,48.42249657064472,34.437086092715234,32.23593964334705,20.132450331125828,18.792866941015088,21.3,22.9,3.3545,3.0998,2.48,2.5,43680.0,40190.0,21800.0,20200.0,378.9,377.3,0.0,-0.2722036417688592,0.7613340765514683,0
BE,2023,Belgium,55.8,688.0,1.0,303.0,231.0,143.0,21.8,3.2738,2.3,51090,26410,386.8,0.14534883720930233,44.0406976744186,33.575581395348834,20.78488372093023,54.7,55.5,690.0,755.0,0.14492753623188406,0.3973509933774834,45.072463768115945,43.973509933774835,33.768115942028984,34.437086092715234,19.565217391304348,20.132450331125828,17.8,21.3,3.1137,3.3545,2.21,2.48,48090.0,43680.0,24800.0,21800.0,383.6,378.9,1.4666666666666661,-0.04299986176242277,-1.4605996320753718,0
BG,2005,Bulgaria,18.3,588.0,411.0,0.0,107.0,0.0,,0.2854,2.96,3110,2140,69.0,69.89795918367346,0.0,18.197278911564627,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BG,2006,Bulgaria,19.1,577.0,362.0,0.0,110.0,0.0,,0.2805,2.78,3560,2380,68.5,62.73830155979203,0.0,19.064124783362217,0.0,18.3,,588.0,,69.89795918367346,,0.0,,18.197278911564627,,0.0,,,,0.2854,,2.96,,3110.0,,2140.0,,69.0,,,,,1
BG,2007,Bulgaria,20.6,553.0,395.0,0.0,114.0,0.0,,0.2897,3.19,4240,2900,68.0,71.42857142857143,0.0,20.61482820976492,0.0,19.1,18.3,577.0,588.0,62.73830155979203,69.89795918367346,0.0,0.0,19.064124783362217,18.197278911564627,0.0,0.0,,,0.2805,0.2854,2.78,2.96,3560.0,3110.0,2380.0,2140.0,68.5,69.0,,,,1
BG,2008,Bulgaria,19.4,599.0,448.0,0.0,116.0,0.0,,0.2852,3.28,4890,3210,67.5,74.79131886477462,0.0,19.36560934891486,0.0,20.6,19.1,553.0,577.0,71.42857142857143,62.73830155979203,0.0,0.0,20.61482820976492,19.064124783362217,0.0,0.0,,,0.2897,0.2805,3.19,2.78,4240.0,3560.0,2900.0,2380.0,68.0,68.5,0.366666666666666,1.6311198937003866,0.0,1
BG,2009,Bulgaria,19.9,598.0,460.0,0.0,119.0,0.0,,0.345,2.84,4930,3110,67.1,76.92307692307692,0.0,19.899665551839465,0.0,19.4,20.6,599.0,553.0,74.79131886477462,71.42857142857143,0.0,0.0,19.36560934891486,20.61482820976492,0.0,0.0,,,0.2852,0.2897,3.28,3.19,4890.0,4240.0,3210.0,2900.0,67.5,68.0,0.2666666666666657,4.728258454428297,0.0,1
BG,2010,Bulgaria,24.5,554.0,411.0,0.0,136.0,0.0,2.1,0.3552,2.75,5080,3260,67.9,74.18772563176896,0.0,24.548736462093864,0.0,19.9,19.4,598.0,599.0,76.92307692307692,74.79131886477462,0.0,0.0,19.899665551839465,19.36560934891486,0.0,0.0,,,0.345,0.2852,2.84,3.28,4930.0,4890.0,3110.0,3210.0,67.1,67.5,1.2999999999999996,0.9197180677325084,0.0,1
BG,2011,Bulgaria,26.2,508.0,349.0,0.0,122.0,11.0,1.8,0.3275,2.67,5640,3540,67.5,68.7007874015748,0.0,24.015748031496063,2.1653543307086616,24.5,19.9,554.0,598.0,74.18772563176896,76.92307692307692,0.0,0.0,24.548736462093864,19.899665551839465,0.0,0.0,2.1,,0.3552,0.345,2.75,2.84,5080.0,4930.0,3260.0,3110.0,67.9,67.1,2.266666666666667,-2.0301771543999414,0.0,1
BG,2012,Bulgaria,25.0,460.0,318.0,0.0,103.0,13.0,1.8,0.3433,2.65,5820,3820,67.1,69.1304347826087,0.0,22.391304347826086,2.8260869565217392,26.2,24.5,508.0,554.0,68.7007874015748,74.18772563176896,0.0,0.0,24.015748031496063,24.548736462093864,2.1653543307086616,0.0,1.8,2.1,0.3275,0.3552,2.67,2.75,5640.0,5080.0,3540.0,3260.0,67.5,67.9,1.7000000000000004,-2.5975473801560724,0.0,1
BG,2013,Bulgaria,28.5,438.0,303.0,7.0,110.0,15.0,2.5,0.3536,2.86,5870,3670,66.7,69.17808219178082,1.5981735159817352,25.114155251141554,3.4246575342465753,25.0,26.2,460.0,508.0,69.1304347826087,68.7007874015748,0.0,0.0,22.391304347826086,24.015748031496063,2.8260869565217392,2.1653543307086616,1.8,1.8,0.3433,0.3275,2.65,2.67,5820.0,5640.0,3820.0,3540.0,67.1,67.5,1.3333333333333333,-1.669881146662713,0.532724505327245,1
BG,2014,Bulgaria,23.1,451.0,313.0,7.0,96.0,8.0,2.7,0.3257,2.84,6080,3820,66.3,69.40133037694014,1.5521064301552105,21.286031042128602,1.7738359201773837,28.5,25.0,438.0,460.0,69.17808219178082,69.1304347826087,1.5981735159817352,0.0,25.114155251141554,22.391304347826086,3.4246575342465753,2.8260869565217392,2.5,1.8,0.3536,0.3433,2.86,2.65,5870.0,5820.0,3670.0,3820.0,66.7,67.1,-1.0333333333333325,0.23351432512177914,0.5173688100517368,1
BG,2015,Bulgaria,29.4,431.0,286.0,12.0,82.0,45.0,3.1,0.2995,2.95,6560,4070,66.2,66.35730858468678,2.7842227378190256,19.02552204176334,10.440835266821345,23.1,28.5,451.0,438.0,69.40133037694014,69.17808219178082,1.5521064301552105,1.5981735159817352,21.286031042128602,25.114155251141554,1.7738359201773837,3.4246575342465753,2.7,2.5,0.3257,0.3536,2.84,2.86,6080.0,5870.0,3820.0,3670.0,66.3,66.7,1.4666666666666661,-0.9243753993073085,0.9280742459396752,1
BG,2016,Bulgaria,31.8,418.0,268.0,16.0,95.0,38.0,4.3,0.3498,2.98,7070,4280,64.8,64.11483253588517,3.827751196172249,22.727272727272727,9.090909090909092,29.4,23.1,431.0,451.0,66.35730858468678,69.40133037694014,2.7842227378190256,1.5521064301552105,19.02552204176334,21.286031042128602,10.440835266821345,1.7738359201773837,3.1,2.7,0.2995,0.3257,2.95,2.84,6560.0,6080.0,4070.0,3820.0,66.2,66.3,1.1000000000000003,-1.6877498852985486,0.7431925600635045,1
BG,2017,Bulgaria,34.6,453.0,280.0,15.0,122.0,35.0,3.4,0.3483,2.8,7720,4650,64.3,61.81015452538632,3.3112582781456954,26.931567328918323,7.72626931567329,31.8,29.4,418.0,431.0,64.11483253588517,66.35730858468678,3.827751196172249,2.7842227378190256,22.727272727272727,19.02552204176334,9.090909090909092,10.440835266821345,4.3,3.1,0.3498,0.2995,2.98,2.95,7070.0,6560.0,4280.0,4070.0,64.8,66.2,3.8333333333333335,-2.53039195051794,0.5863839493301616,1
BG,2018,Bulgaria,31.5,426.0,261.0,31.0,127.0,8.0,2.4,0.3482,2.63,8340,4980,63.9,61.267605633802816,7.276995305164319,29.812206572769952,1.8779342723004695,34.6,31.8,453.0,418.0,61.81015452538632,64.11483253588517,3.3112582781456954,3.827751196172249,26.931567328918323,22.727272727272727,7.72626931567329,9.090909090909092,3.4,4.3,0.3483,0.3498,2.8,2.98,7720.0,7070.0,4650.0,4280.0,64.3,64.8,0.7000000000000005,-1.6965676502946536,1.4975908557817643,1
BG,2019,Bulgaria,34.6,465.0,288.0,16.0,125.0,36.0,4.0,0.3586,3.01,9250,5470,63.4,61.935483870967744,3.4408602150537635,26.881720430107528,7.741935483870968,31.5,34.6,426.0,453.0,61.267605633802816,61.81015452538632,7.276995305164319,3.3112582781456954,29.812206572769952,26.931567328918323,1.8779342723004695,7.72626931567329,2.4,3.4,0.3482,0.3483,2.63,2.8,8340.0,7720.0,4980.0,4650.0,63.9,64.3,0.9333333333333336,-0.7264495549724757,-0.12896366037282844,1
BG,2020,Bulgaria,35.2,432.0,291.0,20.0,139.0,14.0,5.8,0.3527,3.01,9440,5480,63.4,67.36111111111111,4.62962962962963,32.175925925925924,3.240740740740741,34.6,31.5,465.0,426.0,61.935483870967744,61.267605633802816,3.4408602150537635,7.276995305164319,26.881720430107528,29.812206572769952,7.741935483870968,1.8779342723004695,4.0,2.4,0.3586,0.3482,3.01,2.63,9250.0,8340.0,5470.0,4980.0,63.4,63.9,0.20000000000000048,1.850318861908266,0.4394571171613115,1
BG,2021,Bulgaria,28.2,470.0,137.0,13.0,122.0,10.0,4.3,0.3429,2.77,10960,6350,63.0,29.148936170212767,2.765957446808511,25.95744680851064,2.127659574468085,35.2,34.6,432.0,465.0,67.36111111111111,61.935483870967744,4.62962962962963,3.4408602150537635,32.175925925925924,26.881720430107528,3.240740740740741,7.741935483870968,5.8,4.0,0.3527,0.3586,3.01,3.01,9440.0,9250.0,5480.0,5470.0,63.4,63.4,-1.1000000000000003,-10.706223154530017,-1.5036792861186026,1
BG,2022,Bulgaria,24.6,488.0,262.0,15.0,105.0,15.0,3.0,0.3439,4.76,13310,7710,58.8,53.68852459016394,3.0737704918032787,21.516393442622952,3.0737704918032787,28.2,35.2,470.0,432.0,29.148936170212767,67.36111111111111,2.765957446808511,4.62962962962963,25.95744680851064,32.175925925925924,2.127659574468085,3.240740740740741,4.3,5.8,0.3429,0.3527,2.77,3.01,10960.0,9440.0,6350.0,5480.0,63.0,63.4,-3.3333333333333335,-2.7489864269346023,-0.12236324108349494,1
BG,2023,Bulgaria,16.7,490.0,217.0,16.0,69.0,12.0,4.9,0.3871,3.36,14660,8450,58.6,44.285714285714285,3.2653061224489797,14.081632653061224,2.4489795918367347,24.6,28.2,488.0,470.0,53.68852459016394,29.148936170212767,3.0737704918032787,2.765957446808511,21.516393442622952,25.95744680851064,3.0737704918032787,2.127659574468085,3.0,4.3,0.3439,0.3429,4.76,2.77,13310.0,10960.0,7710.0,6350.0,58.8,63.0,-6.166666666666668,-7.691798941798943,-0.45477450239355005,1
CY,2005,Cyprus,3.7,688.0,663.0,0.0,25.0,0.0,,0.9275,3.65,20360,12540,79.8,96.36627906976744,0.0,3.633720930232558,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CY,2006,Cyprus,4.4,695.0,665.0,0.0,30.0,0.0,,0.9817,3.4,21660,13300,81.2,95.68345323741008,0.0,4.316546762589928,0.0,3.7,,688.0,,96.36627906976744,,0.0,,3.633720930232558,,0.0,,,,0.9275,,3.65,,20360.0,,12540.0,,79.8,,,,,1
CY,2007,Cyprus,5.2,704.0,668.0,0.0,36.0,0.0,,0.8961,3.43,22930,14660,82.9,94.88636363636364,0.0,5.113636363636363,0.0,4.4,3.7,695.0,688.0,95.68345323741008,96.36627906976744,0.0,0.0,4.316546762589928,3.633720930232558,0.0,0.0,,,0.9817,0.9275,3.4,3.65,21660.0,20360.0,13300.0,12540.0,81.2,79.8,,,,1
CY,2008,Cyprus,7.5,729.0,675.0,0.0,54.0,0.0,,0.6173,3.29,24170,16130,85.4,92.5925925925926,0.0,7.407407407407407,0.0,5.2,4.4,704.0,695.0,94.88636363636364,95.68345323741008,0.0,0.0,5.113636363636363,4.316546762589928,0.0,0.0,,,0.8961,0.9817,3.43,3.4,22930.0,21660.0,14660.0,13300.0,82.9,81.2,1.2666666666666666,-1.2578954923916161,0.0,1
CY,2009,Cyprus,8.3,729.0,668.0,0.0,61.0,0.0,,0.7701,3.07,23110,14720,87.7,91.6323731138546,0.0,8.367626886145406,0.0,7.5,5.2,729.0,704.0,92.5925925925926,94.88636363636364,0.0,0.0,7.407407407407407,5.113636363636363,0.0,0.0,,,0.6173,0.8961,3.29,3.43,24170.0,22930.0,16130.0,14660.0,85.4,82.9,1.3,-1.3503600411851597,0.0,1
CY,2010,Cyprus,11.2,711.0,600.0,0.0,79.0,0.0,2.0,0.8456,3.02,23460,15440,90.0,84.38818565400844,0.0,11.11111111111111,0.0,8.3,7.5,729.0,729.0,91.6323731138546,92.5925925925926,0.0,0.0,8.367626886145406,7.407407407407407,0.0,0.0,,,0.7701,0.6173,3.07,3.29,23110.0,24170.0,14720.0,16130.0,87.7,85.4,1.9999999999999998,-3.4993926607850674,0.0,1
CY,2011,Cyprus,11.2,692.0,559.0,0.0,77.0,0.0,1.9,0.865,3.02,23340,15360,92.3,80.78034682080924,0.0,11.127167630057803,0.0,11.2,8.3,711.0,729.0,84.38818565400844,91.6323731138546,0.0,0.0,11.11111111111111,8.367626886145406,0.0,0.0,2.0,,0.8456,0.7701,3.02,3.07,23460.0,23110.0,15440.0,14720.0,90.0,87.7,1.2333333333333332,-3.9374152572611174,0.0,1
CY,2012,Cyprus,12.8,681.0,541.0,0.0,79.0,8.0,2.0,1.1384,2.86,22610,15120,93.8,79.44199706314244,0.0,11.600587371512482,1.1747430249632893,11.2,11.2,692.0,711.0,80.78034682080924,84.38818565400844,0.0,0.0,11.127167630057803,11.11111111111111,0.0,0.0,1.9,2.0,0.865,0.8456,3.02,3.02,23340.0,23460.0,15360.0,15440.0,92.3,90.0,1.5,-4.06345868357072,0.0,1
CY,2013,Cyprus,13.9,634.0,503.0,0.0,79.0,9.0,2.4,1.4731,3.03,20940,14040,93.5,79.33753943217665,0.0,12.46056782334385,1.4195583596214512,12.8,11.2,681.0,692.0,79.44199706314244,80.78034682080924,0.0,0.0,11.600587371512482,11.127167630057803,1.1747430249632893,0.0,2.0,1.9,1.1384,0.865,2.86,3.02,22610.0,23340.0,15120.0,15360.0,93.8,92.3,0.9000000000000004,-1.6835487406105945,0.0,1
CY,2014,Cyprus,14.8,613.0,463.0,5.0,72.0,19.0,2.2,1.4573,3.39,20320,13960,92.5,75.53017944535074,0.8156606851549756,11.745513866231647,3.099510603588907,13.9,12.8,634.0,681.0,79.33753943217665,79.44199706314244,0.0,0.0,12.46056782334385,11.600587371512482,1.4195583596214512,1.1747430249632893,2.4,2.0,1.4731,1.1384,3.03,2.86,20940.0,22610.0,14040.0,15120.0,93.5,93.8,1.2000000000000004,-1.750055791819501,0.27188689505165853,1
